成／臨／興／業㈱,太子町総合福祉会館新築工事,H8.2,H8.3
越／智／工／業㈱,生コンプラント用地造成工事,H7.11,H8.1
越／智／工／業㈱,天川橋架設土木工事,H7.10,H8.3
越／智／工／業㈱,山陽道三木ＪＣＴ工事,H8.3,H8.3
姫路市,飾磨南幹線(第5工区）下水道工事,H7.8,H8.1
姫路市,西蒲田南準幹線（第1工区）下水道工事,H8.1,H8.3
姫路市,都市計画道路飾磨幹線ボラード設置工事,H7.7,H8.1
丸／磯／建／設㈱,北富士ダム常傭工事,H7.11,H7.12
丸／磯／建／設㈱,市川朝日ゴルフクラブ造成工事その2,H7.3,H8.3
丸／磯／建／設㈱,市川朝日ゴルフクラブ常傭工事,H7.3,H8.3
青／山／建／設㈱,（国）　2号道路改良工事その2,H7.3,H8.3
青／山／建／設㈱,（国）　2号道路改良工事その3,H7.10,H8.3
錦／長／建／門㈱,御立西地区（その4）下水道工事,H7.10,H8.3
錦／長／建／門㈱,手柄山中央公園ふれあいの丘整備その2工事,H7.12,H8.3
戸／田／建／設㈱,西明石災害復旧工事その2,H7.8,H7.8
姫　路　市　緑　化　協　会,手柄山枯れ木伐採工事,H7.9,H7.10
姫路市都市整備公社,姫路手柄山遊園市民プール伐採工事,H7.10,H7.10
ミナト電機工業㈱,夢前橋信号基礎工事,H7.9,H7.11
橋本造園土木㈱,手柄山伐採工事,H7.10,H7.11
日本道路公団西宮北管理事務所,福崎ＩＣ他管理施設改修工事,H7.2,H8.1
鹿／島／道／路㈱,染河内雑工事その2,H7.3,H8.1
延広建設,手柄山中央公園ふれあいの丘整備工事,H7.7,H8.1
太陽太志建設㈱,菅区工第7号建物取壊し工事,H7.12,H8.1
相生市,市道相生那波野線道路改良工事,H7.8,H8.2
菅／原／土／木㈱,夢前橋仮設道路設置工事,H7.4,H8.3
㈱永／井／組,都市小河川水尾川改修（その6）工事,H7.9,H8.3
姫路市大井川土地整理組合,大井川歩道橋下部工事,H7.10,H8.3
美／樹／工／業㈱,手柄山中央公園ふれあいの丘整備その3及4工事,H7.11,H8.3
日本国土開発㈱,井野原新水源新設工事,H7.12,H8.3
㈱三／木／組,2号特殊改良一種事業キャブシステム工事,H7.12,H8.3
明／星／工／業㈱,ＬＮＧ気化器基礎修繕工事,H8.2,H8.3
㈱カ／ン／キ,大手前地下駐車場漏水対策工事,H8.3,H8.3
姫路市,水族館進入路舗装補修工事,H7.4,H8.1
鹿／島／建／設㈱,西播変電所舗装他工事その1,H7.3,H8.3
鹿／島／建／設㈱,関電西播変電所舗装,H7.10,H8.3
成／臨／興／業㈱,福知山線篠山口地区路盤工事5,H8.3,H8.4
成／臨／興／業㈱,揖保川配水管布設工事その2,H7.3,H8.4
越／智／工／業㈱,滝野構内横断歩道橋新設工事,H8.6,H8.6
錦／長／建／門㈱,御立西地内（その4）下水道工事2,H7.11,H8.3
丸／磯／建／設㈱,北富士ダム常傭工事2,H8.3,H8.5
日本国土開発㈱,井野原新水源新設工事2,H8.3,H8.4
明／星／工／業㈱,ＬＮＧ気化器基礎修繕工事2,H8.3,H8.6
㈱前／田／組,揖保川配水管修理工事1,H8.3,H8.4
阿／比／野／建／設㈱,揖保川配水管修理工事2,H8.4,H8.4
㈱アクアテック,揖保川配水管修理工事3,H8.4,H8.4
,,着工年月,完工年月
成／臨／興／業㈱,姫路セントラルパークテラスハウス屋根葺替工事,H7.6,H7.8
成／臨／興／業㈱,荒川幼稚園建具取替工事,H7.7,H7.8
成／臨／興／業㈱,セントラルパークプール周辺整備工事,H7.7,H7.8
成／臨／興／業㈱,セントラルパーク機械室屋根工事,H7.8,H7.8
成／臨／興／業㈱,東蒲田住宅改造工事,H7.8,H7.9
成／臨／興／業㈱,姫路セントラルパーク屋外スケート場解体工事,H7.10,H7.11
兵庫県立こどもの館,こどもの館プロムナード洗い出し舗装補修工事,H7.7,H7.7
兵庫県立こどもの館,県立こどもの館展望広場雨漏補修工事,H7.9,H7.10
兵庫県立こどもの館,こどもの館モニュメント改修工事,H8.2,H8.3
播但連絡道路管理事務所,豊富Ｐ．Ａ．下り線休憩所補修工事,H7.10,H7.10
播但連絡道路管理事務所,豊富Ｐ．Ａ．(下り線）休憩所硝子割替工事,H7.11,H7.11
㈱飾／磨／整／備,飾磨整備自動車整備工場事務所整理棚取付工事,H7.11,H7.12
関／西／電／力㈱,関電姫路変電所碍子洗浄用水槽修繕工事,H7.5,H7.7
カンキ・エス・イー・シー㈱,カンキ・エス・イー・シー外壁塗替工事,H7.8,H7.8
栄／藤／電／気㈱,福崎町民第一グランド夜間照明等整備工事,H7.6,H7.8
㈱創　設　計　事　務　所,㈱創設計事務所改修工事,H7.10,H7.11
八　　木　　謙　　悟,八木邸新築工事,H7.7,H8.1
京　　極　　正　　照,神戸・京極仮設工事,H7.8,H8.1
㈲ダ　イ　ケ　イ　興　産,(有)ダイケイ興産改修工事,H7.10,H8.2
堀　　内　　興　　一,堀内邸新築工事,H7.11,H8.3
坊　　垣　　武　　彦,リバティー田寺新築工事,H8.2,H8.3
姫路市都市整備公社,姫路市民プール整備工事,H8.5,H8.6
坊　　垣　　武　　彦,坊垣邸物置解体及びカーポート移設工事,H8.9,H8.3
堀　　内　　興　　一,堀内邸新築工事,H8.4,H8.5
後　藤　ふ　と　ん　店,八木邸風除けテント新設工事,H8.5,H8.6
